#Games played, #games won, 
186000, 74600, 
187000, 75039, 
188000, 75434, 
189000, 75850, 
190000, 76274, 
191000, 76698, 
192000, 77107, 
193000, 77515, 
194000, 77914, 
195000, 78317, 
196000, 78732, 
197000, 79138, 
198000, 79555, 
199000, 79962, 
200000, 80353, 
201000, 80745, 
202000, 81146, 
203000, 81563, 
204000, 81955, 
205000, 82365, 
206000, 82781, 
207000, 83187, 
208000, 83618, 
209000, 84008, 
210000, 84436, 
211000, 84844, 
212000, 85241, 
213000, 85634, 
214000, 86048, 
215000, 86466, 
216000, 86873, 
217000, 87264, 
218000, 87676, 
219000, 88074, 
220000, 88473, 
221000, 88860, 
222000, 89273, 
223000, 89683, 
224000, 90065, 
225000, 90484, 
226000, 90886, 
227000, 91333, 
228000, 91735, 
229000, 92145, 
230000, 92558, 
231000, 92981, 
232000, 93385, 
233000, 93769, 
234000, 94195, 
235000, 94596, 
236000, 95028, 
237000, 95454, 
238000, 95881, 
239000, 96327, 
240000, 96737, 
241000, 97129, 
242000, 97538, 
243000, 97967, 
244000, 98386, 
245000, 98808, 
246000, 99193, 
247000, 99616, 
248000, 100031, 
249000, 100470, 
250000, 100886, 
251000, 101284, 
252000, 101696, 
253000, 102101, 
254000, 102495, 
255000, 102885, 
256000, 103291, 
257000, 103677, 
258000, 104085, 
259000, 104495, 
260000, 104875, 
261000, 105273, 
262000, 105688, 
263000, 106119, 
264000, 106537, 
265000, 106926, 
266000, 107340, 
267000, 107775, 
268000, 108170, 
269000, 108590, 
270000, 108998, 
271000, 109386, 
272000, 109797, 
273000, 110198, 
274000, 110620, 
275000, 111013, 
276000, 111425, 
277000, 111850, 
278000, 112279, 
279000, 112680, 
280000, 113077, 
281000, 113503, 
282000, 113908, 
283000, 114319, 
284000, 114731, 
285000, 115140, 
286000, 115575, 
287000, 115967, 
288000, 116392, 
289000, 116809, 
290000, 117250, 
291000, 117670, 
292000, 118057, 
293000, 118438, 
294000, 118834, 
295000, 119246, 
296000, 119643, 
297000, 120034, 
298000, 120419, 
299000, 120811, 
300000, 121209, 
301000, 121607, 
302000, 122015, 
303000, 122417, 
304000, 122824, 
305000, 123211, 
306000, 123626, 
307000, 124047, 
308000, 124447, 
309000, 124892, 
310000, 125320, 
311000, 125742, 
312000, 126135, 
313000, 126520, 
314000, 126904, 
315000, 127303, 
316000, 127707, 
317000, 128124, 
318000, 128536, 
319000, 128955, 
320000, 129372, 
321000, 129801, 
322000, 130215, 
323000, 130632, 
324000, 131019, 
325000, 131444, 
326000, 131855, 
327000, 132230, 
328000, 132645, 
329000, 133028, 
330000, 133450, 
331000, 133828, 
332000, 134263, 
333000, 134726, 
334000, 135124, 
335000, 135518, 
336000, 135936, 
337000, 136380, 
338000, 136771, 
339000, 137153, 
340000, 137553, 
341000, 137987, 
342000, 138398, 
343000, 138814, 
344000, 139220, 
345000, 139657, 
346000, 140053, 
347000, 140464, 
348000, 140844, 
349000, 141255, 
350000, 141685, 
351000, 142067, 
352000, 142463, 
353000, 142867, 
354000, 143272, 
355000, 143669, 
356000, 144088, 
357000, 144494, 
358000, 144930, 
359000, 145318, 
360000, 145725, 
361000, 146109, 
362000, 146505, 
363000, 146927, 
364000, 147317, 
365000, 147720, 
366000, 148122, 
367000, 148508, 
368000, 148913, 
369000, 149307, 
370000, 149759, 
371000, 150180, 
372000, 150602, 
373000, 151034, 
374000, 151438, 
375000, 151826, 
376000, 152248, 
377000, 152648, 
378000, 153056, 
379000, 153446, 
380000, 153872, 
381000, 154285, 
382000, 154709, 
383000, 155158, 
384000, 155561, 
385000, 155992, 
386000, 156412, 
387000, 156832, 
388000, 157242, 
389000, 157684, 
390000, 158111, 
391000, 158527, 
392000, 158934, 
393000, 159324, 
394000, 159748, 
395000, 160138, 
396000, 160572, 
397000, 160977, 
398000, 161388, 
399000, 161814, 
400000, 162193, 
401000, 162607, 
402000, 163029, 
403000, 163433, 
404000, 163828, 
405000, 164249, 
406000, 164656, 
407000, 165048, 
408000, 165483, 
409000, 165897, 
410000, 166301, 
411000, 166727, 
412000, 167125, 
413000, 167529, 
414000, 167932, 
415000, 168334, 
416000, 168748, 
417000, 169152, 
418000, 169574, 
419000, 169956, 
420000, 170385, 
421000, 170813, 
422000, 171228, 
423000, 171659, 
424000, 172101, 
425000, 172492, 
426000, 172917, 
427000, 173335, 
428000, 173774, 
429000, 174172, 
430000, 174567, 
431000, 174976, 
432000, 175379, 
433000, 175809, 
434000, 176196, 
435000, 176601, 
436000, 177034, 
437000, 177442, 
438000, 177862, 
439000, 178239, 
440000, 178648, 
441000, 179050, 
442000, 179434, 
443000, 179853, 
444000, 180264, 
445000, 180675, 
446000, 181091, 
447000, 181511, 
448000, 181908, 
449000, 182301, 
450000, 182687, 
451000, 183095, 
452000, 183484, 
453000, 183884, 
454000, 184289, 
455000, 184724, 
456000, 185143, 
457000, 185563, 
458000, 185963, 
459000, 186387, 
460000, 186795, 
461000, 187197, 
462000, 187595, 
463000, 187998, 
464000, 188368, 
465000, 188785, 
466000, 189205, 
467000, 189620, 
468000, 190044, 
469000, 190412, 
470000, 190807, 
471000, 191212, 
472000, 191624, 
473000, 192015, 
474000, 192412, 
475000, 192815, 
476000, 193212, 
477000, 193609, 
478000, 193994, 
479000, 194396, 
480000, 194791, 
481000, 195178, 
482000, 195573, 
483000, 195975, 
484000, 196387, 
485000, 196773, 
486000, 197178, 
487000, 197578, 
488000, 197984, 
489000, 198404, 
490000, 198836, 
491000, 199251, 
492000, 199655, 
493000, 200067, 
494000, 200460, 
495000, 200877, 
496000, 201288, 
497000, 201674, 
498000, 202090, 
499000, 202487, 
500000, 202878, 
501000, 203288, 
502000, 203699, 
503000, 204110, 
504000, 204507, 
505000, 204923, 
506000, 205319, 
507000, 205711, 
508000, 206127, 
509000, 206529, 
510000, 206931, 
511000, 207307, 
512000, 207728, 
513000, 208175, 
514000, 208582, 
515000, 208954, 
516000, 209331, 
517000, 209733, 
518000, 210118, 
519000, 210523, 
520000, 210919, 
521000, 211325, 
522000, 211738, 
523000, 212112, 
524000, 212527, 
525000, 212945, 
526000, 213331, 
527000, 213749, 
528000, 214182, 
529000, 214587, 
530000, 215013, 
531000, 215431, 
532000, 215847, 
533000, 216246, 
534000, 216658, 
535000, 217075, 
536000, 217509, 
537000, 217915, 
538000, 218334, 
539000, 218743, 
540000, 219159, 
541000, 219561, 
542000, 219982, 
543000, 220397, 
544000, 220790, 
545000, 221176, 
546000, 221569, 
547000, 221987, 
548000, 222399, 
549000, 222797, 
550000, 223221, 
551000, 223624, 
552000, 224063, 
553000, 224451, 
554000, 224872, 
555000, 225291, 
556000, 225701, 
557000, 226094, 
558000, 226497, 
559000, 226918, 
560000, 227327, 
561000, 227739, 
562000, 228140, 
563000, 228562, 
564000, 228983, 
565000, 229398, 
566000, 229810, 
567000, 230227, 
568000, 230634, 
569000, 231029, 
570000, 231455, 
571000, 231885, 
572000, 232275, 
573000, 232693, 
574000, 233099, 
575000, 233480, 
576000, 233887, 
577000, 234320, 
578000, 234713, 
579000, 235135, 
580000, 235547, 
581000, 235960, 
582000, 236363, 
583000, 236788, 
584000, 237192, 
585000, 237608, 
586000, 237992, 
587000, 238414, 
588000, 238844, 
589000, 239253, 
590000, 239669, 
591000, 240080, 
592000, 240502, 
593000, 240908, 
594000, 241313, 
595000, 241729, 
596000, 242145, 
597000, 242544, 
598000, 242951, 
599000, 243368, 
600000, 243789, 
601000, 244195, 
602000, 244613, 
603000, 245029, 
604000, 245451, 
605000, 245873, 
606000, 246286, 
607000, 246708, 
608000, 247105, 
609000, 247515, 
610000, 247933, 
611000, 248338, 
612000, 248764, 
613000, 249174, 
614000, 249581, 
615000, 249983, 
616000, 250382, 
617000, 250750, 
618000, 251171, 
619000, 251561, 
620000, 251963, 
621000, 252384, 
622000, 252769, 
623000, 253173, 
624000, 253588, 
625000, 253986, 
626000, 254381, 
627000, 254794, 
628000, 255215, 
629000, 255620, 
630000, 256079, 
631000, 256509, 
632000, 256924, 
633000, 257335, 
634000, 257748, 
635000, 258168, 
636000, 258586, 
637000, 258986, 
638000, 259420, 
639000, 259853, 
640000, 260279, 
641000, 260677, 
642000, 261105, 
643000, 261541, 
644000, 261932, 
645000, 262360, 
646000, 262779, 
647000, 263168, 
648000, 263569, 
649000, 263967, 
650000, 264370, 
651000, 264763, 
652000, 265163, 
653000, 265561, 
654000, 265971, 
655000, 266379, 
656000, 266790, 
657000, 267201, 
658000, 267602, 
659000, 268026, 
660000, 268435, 
661000, 268819, 
662000, 269219, 
663000, 269624, 
664000, 270055, 
665000, 270478, 
666000, 270881, 
667000, 271311, 
668000, 271681, 
669000, 272082, 
670000, 272497, 
671000, 272891, 
672000, 273276, 
673000, 273685, 
674000, 274075, 
675000, 274488, 
676000, 274905, 
677000, 275323, 
678000, 275739, 
679000, 276137, 
680000, 276535, 
681000, 276942, 
682000, 277376, 
683000, 277766, 
684000, 278136, 
685000, 278547, 
686000, 278944, 
687000, 279346, 
688000, 279717, 
689000, 280116, 
690000, 280525, 
691000, 280935, 
692000, 281333, 
693000, 281728, 
694000, 282150, 
695000, 282560, 
696000, 282939, 
697000, 283324, 
698000, 283730, 
699000, 284175, 
700000, 284586, 
701000, 284978, 
702000, 285386, 
703000, 285841, 
704000, 286247, 
705000, 286664, 
706000, 287054, 
707000, 287482, 
708000, 287870, 
709000, 288292, 
710000, 288700, 
711000, 289126, 
712000, 289518, 
713000, 289902, 
714000, 290317, 
715000, 290747, 
716000, 291151, 
717000, 291529, 
718000, 291954, 
719000, 292349, 
720000, 292748, 
721000, 293165, 
722000, 293584, 
723000, 294030, 
724000, 294431, 
725000, 294865, 
726000, 295268, 
727000, 295670, 
728000, 296075, 
729000, 296527, 
730000, 296930, 
731000, 297362, 
732000, 297765, 
733000, 298182, 
734000, 298589, 
735000, 299016, 
736000, 299417, 
737000, 299827, 
738000, 300241, 
739000, 300645, 
740000, 301044, 
741000, 301460, 
742000, 301849, 
743000, 302260, 
744000, 302663, 
745000, 303091, 
746000, 303475, 
747000, 303881, 
748000, 304264, 
749000, 304675, 
750000, 305099, 
751000, 305484, 
752000, 305912, 
753000, 306325, 
754000, 306728, 
755000, 307158, 
756000, 307563, 
757000, 307959, 
758000, 308346, 
759000, 308749, 
760000, 309166, 
761000, 309568, 
762000, 309965, 
763000, 310387, 
764000, 310774, 
765000, 311179, 
766000, 311588, 
767000, 311990, 
768000, 312399, 
769000, 312821, 
770000, 313250, 
771000, 313693, 
772000, 314093, 
773000, 314498, 
774000, 314901, 
775000, 315303, 
776000, 315721, 
777000, 316143, 
778000, 316554, 
779000, 316947, 
780000, 317360, 
781000, 317792, 
782000, 318214, 
783000, 318614, 
784000, 319032, 
785000, 319432, 
786000, 319844, 
787000, 320226, 
788000, 320655, 
789000, 321069, 
790000, 321497, 
791000, 321923, 
792000, 322352, 
793000, 322778, 
794000, 323186, 
795000, 323581, 
796000, 323986, 
797000, 324370, 
798000, 324765, 
799000, 325167, 
800000, 325588, 
801000, 325990, 
802000, 326406, 
803000, 326802, 
804000, 327215, 
805000, 327635, 
806000, 328068, 
807000, 328489, 
808000, 328889, 
809000, 329319, 
810000, 329742, 
811000, 330158, 
812000, 330587, 
813000, 330997, 
814000, 331403, 
815000, 331800, 
816000, 332234, 
817000, 332634, 
818000, 333035, 
819000, 333428, 
820000, 333806, 
821000, 334216, 
822000, 334624, 
823000, 335001, 
824000, 335419, 
825000, 335812, 
826000, 336213, 
827000, 336601, 
828000, 337015, 
829000, 337402, 
830000, 337813, 
831000, 338242, 
832000, 338647, 
833000, 339064, 
834000, 339462, 
835000, 339867, 
836000, 340267, 
837000, 340674, 
838000, 341093, 
839000, 341537, 
840000, 341942, 
841000, 342339, 
842000, 342743, 
843000, 343116, 
844000, 343531, 
845000, 343930, 
846000, 344357, 
847000, 344787, 
848000, 345185, 
849000, 345564, 
850000, 345987, 
851000, 346412, 
852000, 346813, 
853000, 347235, 
854000, 347646, 
855000, 348047, 
856000, 348456, 
857000, 348866, 
858000, 349271, 
859000, 349673, 
860000, 350087, 
861000, 350497, 
862000, 350913, 
863000, 351315, 
864000, 351722, 
865000, 352143, 
866000, 352551, 
867000, 352936, 
868000, 353349, 
869000, 353765, 
870000, 354189, 
871000, 354595, 
872000, 355024, 
873000, 355392, 
874000, 355789, 
875000, 356175, 
876000, 356578, 
877000, 356977, 
878000, 357385, 
879000, 357769, 
880000, 358149, 
881000, 358562, 
882000, 358971, 
883000, 359364, 
884000, 359779, 
885000, 360193, 
886000, 360576, 
887000, 360978, 
888000, 361389, 
889000, 361802, 
890000, 362219, 
891000, 362659, 
892000, 363086, 
893000, 363520, 
894000, 363950, 
895000, 364355, 
896000, 364773, 
897000, 365172, 
898000, 365576, 
899000, 365961, 
900000, 366365, 
901000, 366769, 
902000, 367147, 
903000, 367539, 
904000, 367931, 
905000, 368360, 
906000, 368756, 
907000, 369172, 
908000, 369563, 
909000, 369978, 
910000, 370409, 
911000, 370810, 
912000, 371205, 
913000, 371628, 
914000, 372013, 
915000, 372421, 
916000, 372831, 
917000, 373250, 
918000, 373659, 
919000, 374060, 
920000, 374458, 
921000, 374823, 
922000, 375230, 
923000, 375666, 
924000, 376062, 
925000, 376471, 
926000, 376877, 
927000, 377286, 
928000, 377691, 
929000, 378137, 
930000, 378532, 
931000, 378960, 
932000, 379377, 
933000, 379805, 
934000, 380220, 
935000, 380630, 
936000, 381027, 
937000, 381414, 
938000, 381821, 
939000, 382206, 
940000, 382604, 
941000, 383018, 
942000, 383437, 
943000, 383856, 
944000, 384237, 
945000, 384639, 
946000, 385032, 
947000, 385447, 
948000, 385831, 
949000, 386245, 
950000, 386647, 
951000, 387058, 
952000, 387436, 
953000, 387847, 
954000, 388252, 
955000, 388670, 
956000, 389071, 
957000, 389487, 
958000, 389895, 
959000, 390294, 
960000, 390695, 
961000, 391093, 
962000, 391500, 
963000, 391894, 
964000, 392330, 
965000, 392729, 
966000, 393134, 
967000, 393531, 
968000, 393951, 
969000, 394340, 
970000, 394746, 
971000, 395127, 
972000, 395528, 
973000, 395923, 
974000, 396330, 
975000, 396717, 
976000, 397121, 
977000, 397530, 
978000, 397966, 
979000, 398385, 
980000, 398786, 
981000, 399196, 
982000, 399599, 
983000, 399993, 
984000, 400401, 
985000, 400822, 
986000, 401244, 
987000, 401654, 
988000, 402060, 
989000, 402467, 
990000, 402855, 
991000, 403248, 
992000, 403658, 
993000, 404061, 
994000, 404474, 
995000, 404878, 
996000, 405284, 
997000, 405690, 
998000, 406111, 
999000, 406547, 
1000, 1000000
